external_id,name,description,unit,compdev,location5,pointtype,convers,descriptor,digitalset,zero,filtercode,compdevpercent,compressing,tag,srcptid,displaydigits,recno,excdev,userreal2,userreal1,totalcode,ptclassname,typicalvalue,pointid,pointsource,location1,location2,location3,location4,shutdown,compmin,ptclassrev,scan,userint2,userint1,excdevpercent,archiving,instrumenttag,compmax,ptclassid,squareroot,sourcetag,excmin,exdesc,future,excmax,step,engunits,span
pi:160170,VAL_23-FE-9122-39:X.Value,PH 1st Stg Seal Gas Heater Running,,0,2,Digital,1,PH 1st Stg Seal Gas Heater Running,Valhall_True_False,147,0,0,0,VAL_23-FE-9122-39:X.Value,0,-5,144670,0,0,0,0,classic,0,160170,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-FE-9122-39:X.Value,3600,2,0,,0,,0,0,1,,1
pi:160885,VAL_23-TT-92537:X.Value,PH 1stStgComp Discharge,DegC,0,2,Float32,1,PH 1stStgComp Discharge,,0,0,0,0,VAL_23-TT-92537:X.Value,0,-5,145385,0,0,0,0,classic,50,160885,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-92537:X.Value,3600,2,0,,0,,0,0,0,DegC,100
pi:160913,VAL_23-TT-96111-03:Z.X.Value,PH 1stStg Comp 1 Journ BRG DE,,0,0,Float32,1,PH 1stStg Comp 1 Journ BRG DE,,0,0,0,0,VAL_23-TT-96111-03:Z.X.Value,0,-5,145413,0,0,0,0,classic,50,160913,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96111-03:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160226,VAL_23-KA-9101_PHD:VALUE,PH (CBM) 1st Stage Poly Head Dev,,0,2,Float32,1,PH (CBM) 1st Stage Poly Head Dev,,0,0,0,0,VAL_23-KA-9101_PHD:VALUE,0,-5,144726,0,0,0,0,classic,50,160226,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101_PHD:VALUE,3600,2,0,,0,,0,0,0,,100
pi:160556,VAL_23-LY-92529_Outputs_emulsionLevel:VALUE,PH (Profiler) % Scaled Level Output for Level D or Emulsion,%,0,2,Float32,1,PH (Profiler) % Scaled Level Output for Level D or Emulsion,,0,0,0,0,VAL_23-LY-92529_Outputs_emulsionLevel:VALUE,0,-5,145056,0,0,0,0,classic,50,160556,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_Outputs_emulsionLevel:VALUE,3600,2,0,,0,,0,0,0,%,100
pi:160180,VAL_23-FI-92512B:X.Value,PH 1stStgSuctCool Gas In (Std),,0,0,Float32,1,PH 1stStgSuctCool Gas In (Std),,0,0,0,0,VAL_23-FI-92512B:X.Value,0,-5,144680,0,0,0,0,classic,50,160180,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-FI-92512B:X.Value,28800,2,0,,0,,0,600,0,,100
pi:160202,VAL_23-FZSL-92542:X.Value,PH 1st Stg Comp HGB Closed,,0,2,Digital,1,PH 1st Stg Comp HGB Closed,Valhall_True_False,147,0,0,0,VAL_23-FZSL-92542:X.Value,0,-5,144702,0,0,0,0,classic,0,160202,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-FZSL-92542:X.Value,3600,2,0,,0,,0,0,1,,1
pi:160783,VAL_23-TIC-92604:Control Module:BA,PH 1stStgDiscCool Gas Out Auto,-,0,0,Digital,1,PH 1stStgDiscCool Gas Out Auto,Valhall_True_False,147,0,0,0,VAL_23-TIC-92604:Control Module:BA,0,-5,145283,0,0,0,0,classic,0,160783,LAB-WAS-VAL800,1,2,1,1,0,0,1,0,0,0,0,1,23-TIC-92604:Control Module:BA,1200,2,0,,0,,0,600,1,-,1
pi:160568,VAL_23-LY-92529_SILch0_SC0_TX1SP:VALUE,PH (Profiler) Shutdown Channel 0 - Tube x1 Setpoint,,0,2,Float32,1,PH (Profiler) Shutdown Channel 0 - Tube x1 Setpoint,,0,0,0,0,VAL_23-LY-92529_SILch0_SC0_TX1SP:VALUE,0,-5,145068,0,0,0,0,classic,50,160568,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_SILch0_SC0_TX1SP:VALUE,3600,2,0,,0,,0,0,0,,100
pi:160116,VAL_23_TT_96101_01:Z.X.Value,PH 1stStg Comp Journ BRG DE,,0,2,Float32,1,PH 1stStg Comp Journ BRG DE,,0,0,0,0,VAL_23_TT_96101_01:Z.X.Value,0,-5,144616,0,0,0,0,classic,50,160116,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_TT_96101_01:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160933,VAL_23-TT-96181-03:X.Value,PH 1stStg Lube Oil System Header,,0,2,Float32,1,PH 1stStg Lube Oil System Header,,0,0,0,0,VAL_23-TT-96181-03:X.Value,0,-5,145433,0,0,0,0,classic,50,160933,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-96181-03:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160247,VAL_23-KA-9101-M01_OC_high stage_negative_seq_NPShigh:VALUE,PH (SwitchGear),,0,0,Digital,1,PH (SwitchGear),Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01_OC_high stage_negative_seq_NPShigh:VALUE,0,-5,144747,0,0,0,0,classic,0,160247,LAB-WAS-VAL3P,1,2,1,1,0,0,1,0,0,0,0,1,23-KA-9101-M01_OC_high stage_negative_seq_NPShigh:VALUE,28800,2,0,,0,,0,600,1,,1
pi:160703,VAL_23-PT-92539:X.Value,PH 1stStgComp Discharge,bar,0,2,Float32,1,PH 1stStgComp Discharge,,0,0,0,0,VAL_23-PT-92539:X.Value,0,-5,145203,0,0,0,0,classic,50,160703,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PT-92539:X.Value,3600,2,0,,0,,0,0,0,bar,100
pi:160521,VAL_23-LT-92529-02:X.Value,PH 1stStgScrub I-face TopLiq,,0,2,Float32,1,PH 1stStgScrub I-face TopLiq,,0,0,0,0,VAL_23-LT-92529-02:X.Value,0,-5,145021,0,0,0,0,classic,50,160521,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LT-92529-02:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160542,VAL_23-LY-92529_Alarms_PNTA:VALUE,PH (Profiler) Number of Active Tube Alarms,,0,2,Float32,1,PH (Profiler) Number of Active Tube Alarms,,0,0,0,0,VAL_23-LY-92529_Alarms_PNTA:VALUE,0,-5,145042,0,0,0,0,classic,50,160542,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_Alarms_PNTA:VALUE,3600,2,0,,0,,0,0,0,,100
pi:160270,VAL_23-KA-9101-M01-EL:XS.CoreStatus.XGL.Signal.Value,PH Circuit Breaker Open (OFF),,0,2,Digital,1,PH Circuit Breaker Open (OFF),CLOSEDOPEN,110,0,0,0,VAL_23-KA-9101-M01-EL:XS.CoreStatus.XGL.Signal.Value,0,-5,144770,0,0,0,0,classic,0,160270,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01-EL:XS.CoreStatus.XGL.Signal.Value,3600,2,0,,0,,0,0,1,,1
pi:160537,VAL_23-LV-92521B:Y.Value,PH 1stStgSuctScrubber Level,,0,2,Float32,1,PH 1stStgSuctScrubber Level,,0,0,0,0,VAL_23-LV-92521B:Y.Value,0,-5,145037,0,0,0,0,classic,50,160537,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LV-92521B:Y.Value,3600,2,0,,0,,0,0,0,,100
pi:160567,VAL_23-LY-92529_SILch0_SC0_TX1PSP:VALUE,PH (Profiler) Shutdown Channel 0 - Tube x1 Position Setpoint,,0,2,Float32,1,PH (Profiler) Shutdown Channel 0 - Tube x1 Position Setpoint,,0,0,0,0,VAL_23-LY-92529_SILch0_SC0_TX1PSP:VALUE,0,-5,145067,0,0,0,0,classic,50,160567,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_SILch0_SC0_TX1PSP:VALUE,3600,2,0,,0,,0,0,0,,100
pi:160835,VAL_23-TIC-96147:Z.X.Value,PH 1stStg Comp Seal Gas Measured Value,degC,0,2,Float32,1,PH 1stStg Comp Seal Gas Measured Value,,0,0,0,0,VAL_23-TIC-96147:Z.X.Value,0,-5,145335,0,0,0,0,classic,50,160835,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-96147:Z.X.Value,3600,2,0,,0,,0,0,0,degC,100
pi:160543,VAL_23-LY-92529_DensityBands_01gasLL:VALUE,PH (Profiler) Density Band 6 Lower Limit (GAS),Kg/m3,0,2,Float32,1,PH (Profiler) Density Band 6 Lower Limit (GAS),,0,0,0,0,VAL_23-LY-92529_DensityBands_01gasLL:VALUE,0,-5,145043,0,0,0,0,classic,50,160543,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_DensityBands_01gasLL:VALUE,3600,2,0,,0,,0,0,0,Kg/m3,100
pi:161017,VAL_23-YA-96106-02:Z.X.Value,PH 1stStg Comp1 Journ BRG NDE,,0,0,Float32,1,PH 1stStg Comp1 Journ BRG NDE,,0,0,0,0,VAL_23-YA-96106-02:Z.X.Value,0,-5,145517,0,0,0,0,classic,50,161017,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-YA-96106-02:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160587,VAL_23-NY-96144-12:VALUE,PH (CBM) Phase C Positive Qmax,mV,0,2,Float32,1,PH (CBM) Phase C Positive Qmax,,0,0,0,0,VAL_23-NY-96144-12:VALUE,0,-5,145087,0,0,0,0,classic,50,160587,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-NY-96144-12:VALUE,3600,2,0,,0,,0,0,0,mV,100
pi:160117,VAL_23_TT_96102_01:Z.X.Value,PH 1stStg Comp Journ BRG NDE,,0,2,Float32,1,PH 1stStg Comp Journ BRG NDE,,0,0,0,0,VAL_23_TT_96102_01:Z.X.Value,0,-5,144617,0,0,0,0,classic,50,160117,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_TT_96102_01:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160647,VAL_23-PDT-96161:X.Value,PH 1st Stg Comp Booster Filter,,0,2,Float32,1,PH 1st Stg Comp Booster Filter,,0,0,0,0,VAL_23-PDT-96161:X.Value,0,-5,145147,0,0,0,0,classic,50,160647,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PDT-96161:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160546,VAL_23-LY-92529_DensityBands_02foamUL:VALUE,PH (Profiler) Density Band 5 Upper Limit (FOAM),Kg/m3,0,2,Float32,1,PH (Profiler) Density Band 5 Upper Limit (FOAM),,0,0,0,0,VAL_23-LY-92529_DensityBands_02foamUL:VALUE,0,-5,145046,0,0,0,0,classic,50,160546,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_DensityBands_02foamUL:VALUE,3600,2,0,,0,,0,0,0,Kg/m3,100
pi:160492,VAL_23-LIC-92521:Control Module:BA,PH 1stStgSuctScrubber Level Auto,-,0,2,Digital,1,PH 1stStgSuctScrubber Level Auto,Valhall_True_False,147,0,0,0,VAL_23-LIC-92521:Control Module:BA,0,-5,144992,0,0,0,0,classic,0,160492,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LIC-92521:Control Module:BA,3600,2,0,,0,,0,0,1,-,1
pi:160586,VAL_23-NY-96144-11:VALUE,PH (CBM) Phase B Positive Qmax,mV,0,2,Float32,1,PH (CBM) Phase B Positive Qmax,,0,0,0,0,VAL_23-NY-96144-11:VALUE,0,-5,145086,0,0,0,0,classic,50,160586,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-NY-96144-11:VALUE,3600,2,0,,0,,0,0,0,mV,100
pi:191153,VAL_23-TIC-92604B:Z.Y.Value,PH 1stStgDiscCool Gas Out Output,degC,0,2,Float32,1,PH 1stStgDiscCool Gas Out Output,,0,0,0,0,VAL_23-TIC-92604B:Z.Y.Value,0,-5,175545,0,0,0,0,classic,50,191153,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-92604B:Z.Y.Value,3600,2,0,,0,,0,0,0,degC,100
pi:160105,VAL_23_PT_92537:Z.X.Value,PH 1stStgComp Discharge,,0,2,Float32,1,PH 1stStgComp Discharge,,0,0,0,0,VAL_23_PT_92537:Z.X.Value,0,-5,144605,0,0,0,0,classic,50,160105,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_PT_92537:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160882,VAL_23-TT-92502:X.Value,PH 1stStgSuctCool Gas In,,0,2,Float32,1,PH 1stStgSuctCool Gas In,,0,0,0,0,VAL_23-TT-92502:X.Value,0,-5,145382,0,0,0,0,classic,50,160882,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-92502:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160930,VAL_23-TT-96168:X.Value,PH 1st Stg Comp Inner Seal,,0,2,Float32,1,PH 1st Stg Comp Inner Seal,,0,0,0,0,VAL_23-TT-96168:X.Value,0,-5,145430,0,0,0,0,classic,50,160930,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TT-96168:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160191,VAL_23-FT-96152:X.Value,PH 1stStg Comp Inner Seal NDE,,0,2,Float32,1,PH 1stStg Comp Inner Seal NDE,,0,0,0,0,VAL_23-FT-96152:X.Value,0,-5,144691,0,0,0,0,classic,50,160191,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-FT-96152:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160840,VAL_23-TIC-96148:Control Module:PI,PH 1stStg Comp Seal Gas Integral time,s,0,2,Float32,1,PH 1stStg Comp Seal Gas Integral time,,0,0,0,0,VAL_23-TIC-96148:Control Module:PI,0,-5,145340,0,0,0,0,classic,50,160840,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-96148:Control Module:PI,3600,2,0,,0,,0,0,0,s,100
pi:160229,VAL_23-KA-9101-M01:HSI.StatusMotorOn,PH 1st Stage Compressor Running,,0,2,Digital,1,PH 1st Stage Compressor Running,Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01:HSI.StatusMotorOn,0,-5,144729,0,0,0,0,classic,0,160229,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01:HSI.StatusMotorOn,3600,2,0,,0,,0,0,1,,1
pi:160529,VAL_23-LT-96182-03:X.Value,PH 1stStg Lube Oil Reservoir,,0,2,Float32,1,PH 1stStg Lube Oil Reservoir,,0,0,0,0,VAL_23-LT-96182-03:X.Value,0,-5,145029,0,0,0,0,classic,50,160529,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LT-96182-03:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160832,VAL_23-TIC-96147:Control Module:PP,PH 1stStg Comp Seal Gas Gain,-,0,2,Float32,1,PH 1stStg Comp Seal Gas Gain,,0,0,0,0,VAL_23-TIC-96147:Control Module:PP,0,-5,145332,0,0,0,0,classic,50,160832,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-96147:Control Module:PP,3600,2,0,,0,,0,0,0,-,100
pi:160075,VAL_23_PIC_92538_05:Z.X.Value,PH 1stStgComp STV Perf Prim SP,,0,2,Float32,1,PH 1stStgComp STV Perf Prim SP,,0,0,0,0,VAL_23_PIC_92538_05:Z.X.Value,0,-5,144575,0,0,0,0,classic,50,160075,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_PIC_92538_05:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160077,VAL_23_PIC_92538_07:Z.X.Value,PH 1stStgComp Perf Limit 1 SP,,0,2,Float32,1,PH 1stStgComp Perf Limit 1 SP,,0,0,0,0,VAL_23_PIC_92538_07:Z.X.Value,0,-5,144577,0,0,0,0,classic,50,160077,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_PIC_92538_07:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160730,VAL_23-PT-96160-03:X.Value,PH 1st Stg Comp Separation Gas,,0,2,Float32,1,PH 1st Stg Comp Separation Gas,,0,0,0,0,VAL_23-PT-96160-03:X.Value,0,-5,145230,0,0,0,0,classic,50,160730,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PT-96160-03:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160493,VAL_23-LIC-92521:Control Module:BX,PH 1stStgSuctScrubber Level External,-,0,2,Digital,1,PH 1stStgSuctScrubber Level External,Valhall_True_False,147,0,0,0,VAL_23-LIC-92521:Control Module:BX,0,-5,144993,0,0,0,0,classic,0,160493,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-LIC-92521:Control Module:BX,3600,2,0,,0,,0,0,1,-,1
pi:160926,VAL_23-TT-96136-02:Z.X.Value,PH 1stStg Mtr Winding U1,,0,0,Float32,1,PH 1stStg Mtr Winding U1,,0,0,0,0,VAL_23-TT-96136-02:Z.X.Value,0,-5,145426,0,0,0,0,classic,50,160926,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96136-02:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160269,VAL_23-KA-9101-M01-EL:XS.CoreStatus.XGH.Signal.Value,PH Circuit Breaker Closed (ON),,0,2,Digital,1,PH Circuit Breaker Closed (ON),CLOSEDOPEN,110,0,0,0,VAL_23-KA-9101-M01-EL:XS.CoreStatus.XGH.Signal.Value,0,-5,144769,0,0,0,0,classic,0,160269,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01-EL:XS.CoreStatus.XGH.Signal.Value,3600,2,0,,0,,0,0,1,,1
pi:160841,VAL_23-TIC-96148:Control Module:PP,PH 1stStg Comp Seal Gas Gain,-,0,2,Float32,1,PH 1stStg Comp Seal Gas Gain,,0,0,0,0,VAL_23-TIC-96148:Control Module:PP,0,-5,145341,0,0,0,0,classic,50,160841,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-TIC-96148:Control Module:PP,3600,2,0,,0,,0,0,0,-,100
pi:160722,VAL_23-PT-96150:Z.X1.Value,PH 1st Stg Inner Seal NDE,,0,2,Float32,1,PH 1st Stg Inner Seal NDE,,0,0,0,0,VAL_23-PT-96150:Z.X1.Value,0,-5,145222,0,0,0,0,classic,50,160722,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PT-96150:Z.X1.Value,3600,2,0,,0,,0,0,0,,100
pi:160570,VAL_23-LY-92529_SILch0_SC0_TXSP:VALUE,PH (Profiler) Shutdown Channel 0 - Tube x Setpoint,,0,2,Float32,1,PH (Profiler) Shutdown Channel 0 - Tube x Setpoint,,0,0,0,0,VAL_23-LY-92529_SILch0_SC0_TXSP:VALUE,0,-5,145070,0,0,0,0,classic,50,160570,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_SILch0_SC0_TXSP:VALUE,3600,2,0,,0,,0,0,0,,100
pi:160554,VAL_23-LY-92529_DensityBands_06sandUL:VALUE,PH (Profiler) Density Band 1 Upper Limit (SAND),Kg/m3,0,2,Float32,1,PH (Profiler) Density Band 1 Upper Limit (SAND),,0,0,0,0,VAL_23-LY-92529_DensityBands_06sandUL:VALUE,0,-5,145054,0,0,0,0,classic,50,160554,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_DensityBands_06sandUL:VALUE,3600,2,0,,0,,0,0,0,Kg/m3,100
pi:160569,VAL_23-LY-92529_SILch0_SC0_TXPSP:VALUE,PH (Profiler) Shutdown Channel 0 - Tube x Position Setpoint,,0,2,Float32,1,PH (Profiler) Shutdown Channel 0 - Tube x Position Setpoint,,0,0,0,0,VAL_23-LY-92529_SILch0_SC0_TXPSP:VALUE,0,-5,145069,0,0,0,0,classic,50,160569,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-LY-92529_SILch0_SC0_TXPSP:VALUE,3600,2,0,,0,,0,0,0,,100
pi:160629,VAL_23-PDT-92522:X.Value,PH 1stStgSuctScrubber Gas Out,,0,2,Float32,1,PH 1stStgSuctScrubber Gas Out,,0,0,0,0,VAL_23-PDT-92522:X.Value,0,-5,145129,0,0,0,0,classic,50,160629,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PDT-92522:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160238,VAL_23-KA-9101-M01_E_stop_active:VALUE,PH (SwitchGear),,0,2,Digital,1,PH (SwitchGear),Valhall_True_False,147,0,0,0,VAL_23-KA-9101-M01_E_stop_active:VALUE,0,-5,144738,0,0,0,0,classic,0,160238,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101-M01_E_stop_active:VALUE,3600,2,0,,0,,0,0,1,,1
pi:160111,VAL_23_TT_92536:Z.X.Value,PH 1stStgComp Discharge Temp,,0,2,Float32,1,PH 1stStgComp Discharge Temp,,0,0,0,0,VAL_23_TT_92536:Z.X.Value,0,-5,144611,0,0,0,0,classic,50,160111,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_TT_92536:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:161004,VAL_23-XA-96125-A:Z.X.Value,PH 1stStg KEYPH Gear2 Shaft,,0,0,Float32,1,PH 1stStg KEYPH Gear2 Shaft,,0,0,0,0,VAL_23-XA-96125-A:Z.X.Value,0,-5,145504,0,0,0,0,classic,50,161004,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-XA-96125-A:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160073,VAL_23_PIC_92538_03:Z.X.Value,PH 1stStgComp STV Perf State,,0,2,Float32,1,PH 1stStgComp STV Perf State,,0,0,0,0,VAL_23_PIC_92538_03:Z.X.Value,0,-5,144573,0,0,0,0,classic,50,160073,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_PIC_92538_03:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160148,VAL_23-ESDV-92521-PST:VALUE,PH,,0,2,Digital,1,PH,Valhall_True_False,147,0,0,0,VAL_23-ESDV-92521-PST:VALUE,0,-5,144648,0,0,0,0,classic,0,160148,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-ESDV-92521-PST:VALUE,3600,2,0,,0,,0,0,1,,1
pi:161025,VAL_23-YA-96120-02:Z.X.Value,PH 1stStg Gear2 Journ BRG DE,,0,0,Float32,1,PH 1stStg Gear2 Journ BRG DE,,0,0,0,0,VAL_23-YA-96120-02:Z.X.Value,0,-5,145525,0,0,0,0,classic,50,161025,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-YA-96120-02:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160081,VAL_23_PIC_92538_13:Z.X.Value,PH Limit Loop 3 Set Point,,0,2,Float32,1,PH Limit Loop 3 Set Point,,0,0,0,0,VAL_23_PIC_92538_13:Z.X.Value,0,-5,144581,0,0,0,0,classic,50,160081,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_PIC_92538_13:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:163655,VAL_45-TT-92506:X.Value,PH 1stStgSuctClr CoolMed Sply,,0,2,Float32,1,PH 1stStgSuctClr CoolMed Sply,,0,0,0,0,VAL_45-TT-92506:X.Value,0,-5,148155,0,0,0,0,classic,50,163655,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,45-TT-92506:X.Value,3600,2,0,,0,,0,0,0,,100
pi:160614,VAL_23-PC-9109-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,PH 1stStg Comp Lube Oil Pump,,0,2,Float32,1,PH 1stStg Comp Lube Oil Pump,,0,0,0,0,VAL_23-PC-9109-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,0,-5,145114,0,0,0,0,classic,50,160614,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PC-9109-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,3600,2,0,,0,,0,0,0,,100
pi:160665,VAL_23-PIC-96153:Control Module:BA,PH 1stStg Comp Inner Seal Auto,-,0,2,Digital,1,PH 1stStg Comp Inner Seal Auto,Valhall_True_False,147,0,0,0,VAL_23-PIC-96153:Control Module:BA,0,-5,145165,0,0,0,0,classic,0,160665,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-PIC-96153:Control Module:BA,3600,2,0,,0,,0,0,1,-,1
pi:195975,VAL_23-FT-92537-04:X.Value,PH 1stStgComp Vol Flow,m3/h,0,2,Float32,1,PH 1stStgComp Vol Flow,,0,0,0,0,VAL_23-FT-92537-04:X.Value,0,-5,180237,0,0,0,0,classic,50,195975,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-FT-92537-04:X.Value,3600,2,0,,0,,0,0,0,m3/h,100
pi:161061,VAL_23-YZSL-92526-F:X.Value,PH 1st Stg Comp Suct BDV SOV ZSL Flt,,0,2,Digital,1,PH 1st Stg Comp Suct BDV SOV ZSL Flt,Valhall_True_False,147,0,0,0,VAL_23-YZSL-92526-F:X.Value,0,-5,145561,0,0,0,0,classic,0,161061,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23-YZSL-92526-F:X.Value,3600,2,0,,0,,0,0,1,,1
pi:161027,VAL_23-YA-96123:Z.X.Value,PH 1stStg Gear2 Velocimeter,,0,0,Float32,1,PH 1stStg Gear2 Velocimeter,,0,0,0,0,VAL_23-YA-96123:Z.X.Value,0,-5,145527,0,0,0,0,classic,50,161027,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-YA-96123:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160928,VAL_23-TT-96136-08:Z.X.Value,PH 1stStgMtr Winding W,,0,0,Float32,1,PH 1stStgMtr Winding W,,0,0,0,0,VAL_23-TT-96136-08:Z.X.Value,0,-5,145428,0,0,0,0,classic,50,160928,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96136-08:Z.X.Value,28800,2,0,,0,,0,600,0,,100
pi:160220,VAL_23-KA-9101_ASP:VALUE,PH (CBM) 1st Stage ActShaft Power,kw,0,2,Float32,1,PH (CBM) 1st Stage ActShaft Power,,0,0,0,0,VAL_23-KA-9101_ASP:VALUE,0,-5,144720,0,0,0,0,classic,50,160220,VLH_PCN5,1,0,7,1,0,0,1,1,0,0,0,1,23-KA-9101_ASP:VALUE,3600,2,0,,0,,0,0,0,kw,100
pi:160080,VAL_23_PIC_92538_12:Z.X.Value,PH Limit Loop 3 Process Variable,,0,2,Float32,1,PH Limit Loop 3 Process Variable,,0,0,0,0,VAL_23_PIC_92538_12:Z.X.Value,0,-5,144580,0,0,0,0,classic,50,160080,VLH_PCN1,1,0,7,1,0,0,1,1,0,0,0,1,23_PIC_92538_12:Z.X.Value,3600,2,0,,0,,0,0,0,,100
pi:160922,VAL_23-TT-96116-01:Z.X.Value,PH 1stStg Gear Thrust BRG OUT,,0,0,Float32,1,PH 1stStg Gear Thrust BRG OUT,,0,0,0,0,VAL_23-TT-96116-01:Z.X.Value,0,-5,145422,0,0,0,0,classic,50,160922,LAB-WAS-VAL,1,0,1,1,0,0,1,0,0,0,0,1,23-TT-96116-01:Z.X.Value,28800,2,0,,0,,0,600,0,,100
